ID_Local,Rubro,Superficie_m2,Metros_Vidriera,Inversion_CAPEX_USD,Alquiler_Mensual_USD,Transito_Peatonal_Pico,Puntos_Interes_Proximos,Distancia_Ancla_Metros,Ubicacion_Esquina,Nivel_Socioeconomico,Densidad_Competencia,Venta_Online_Pct,Ticket_Promedio_USD,Margen_EBITDA_Pct,Ventas_Anuales_Totales_USD
1021,Petshop,61,12.4,53609,5343,465,5,97,0,C2,16,0.16,57,0.18,305766
1022,Petshop,99,21.5,28694,3571,602,6,10,1,D,9,0.33,57,0.23,265096
1023,Petshop,100,22.4,29657,2976,476,8,319,1,D,6,0.31,48,0.24,190918
1024,Petshop,92,25.0,25655,2580,536,4,184,1,C2,5,0.21,50,0.21,332118
1025,Petshop,80,18.2,45315,3452,366,5,389,1,C2,10,0.3,43,0.17,392863
1026,Petshop,58,9.7,50324,1560,442,6,169,0,D,9,0.28,43,0.16,375859
1027,Petshop,94,23.5,63256,1969,514,5,151,1,D,6,0.22,37,0.23,399690
1028,Petshop,66,17.0,26384,2623,563,8,25,1,ABC1,7,0.22,64,0.22,566996
1029,Petshop,71,24.8,60894,5694,541,8,275,1,ABC1,8,0.28,86,0.23,412178
1030,Petshop,68,9.8,51047,3389,495,2,147,0,D,13,0.27,36,0.18,299437
1031,Petshop,95,11.5,47907,2209,347,8,58,0,D,11,0.31,40,0.23,386235
1032,Petshop,68,12.7,62396,5344,493,5,250,0,ABC1,13,0.22,75,0.18,347277
1033,Petshop,81,16.9,25684,4457,540,5,92,0,C3,3,0.3,50,0.2,228564
1034,Petshop,105,21.6,28653,2049,321,6,63,0,D,3,0.25,41,0.18,353733
1035,Petshop,61,17.9,64035,3025,550,5,26,1,C3,1,0.27,58,0.17,469041
1036,Petshop,97,14.8,36636,4566,324,7,163,0,C2,7,0.21,51,0.22,185883
1037,Petshop,57,9.2,50982,2415,319,6,340,0,C3,7,0.33,50,0.2,191845
1038,Petshop,79,12.1,52846,2159,506,3,296,0,C2,15,0.31,52,0.2,300937
1039,Petshop,93,18.2,59726,3268,289,3,377,0,C3,12,0.2,54,0.23,153007
1040,Petshop,99,22.4,25754,2715,490,5,41,1,D,7,0.22,57,0.21,229038
1041,Petshop,96,25.0,53963,2768,343,8,165,1,C2,11,0.3,65,0.21,388345
1042,Petshop,99,16.2,53441,3934,439,3,124,0,C2,7,0.31,62,0.22,258642
1043,Petshop,55,17.7,45956,3657,375,6,193,1,C3,8,0.24,57,0.16,311036
1044,Petshop,89,13.5,33405,3521,353,4,18,0,C3,8,0.28,56,0.18,397244
1045,Petshop,66,9.0,56587,2519,321,6,164,0,C2,8,0.34,49,0.24,371014
1046,Petshop,74,22.4,49259,6017,529,6,33,1,ABC1,5,0.27,64,0.23,299533
1047,Petshop,82,13.4,34800,4565,298,7,268,0,C3,7,0.24,57,0.21,217819
1048,Petshop,62,11.4,54985,2532,342,2,31,0,C3,7,0.24,66,0.22,233714
1049,Petshop,59,11.2,28905,2435,311,4,261,0,C2,7,0.18,80,0.17,319345
1050,Petshop,57,10.4,51944,1870,402,6,171,0,D,5,0.25,41,0.2,349262
1051,Petshop,100,15.2,32094,2106,530,7,88,0,C2,11,0.17,77,0.24,263015
1052,Petshop,83,22.6,44906,2057,602,7,114,1,D,5,0.23,33,0.19,484884
1053,Petshop,67,14.8,34295,2690,361,5,105,0,C3,9,0.2,44,0.21,175229
1054,Petshop,105,20.6,59082,3011,369,5,418,0,D,17,0.3,46,0.17,246488
1055,Petshop,98,16.2,49473,4181,286,6,32,0,ABC1,14,0.35,58,0.21,323263
1056,Petshop,73,11.3,60103,3531,318,4,528,0,C2,8,0.34,63,0.16,296543
1057,Petshop,86,19.3,26871,2586,378,6,145,0,ABC1,9,0.22,88,0.22,452579
1058,Petshop,96,19.5,48828,3090,394,2,43,0,C2,13,0.22,58,0.17,228551
1059,Petshop,89,25.0,47946,2918,527,6,487,1,C2,16,0.31,54,0.18,312350
1060,Petshop,87,16.3,43633,4272,528,6,466,0,C2,9,0.15,51,0.19,444188
1061,Petshop,69,11.8,44042,4223,367,5,158,0,C3,13,0.24,41,0.18,254305
1062,Petshop,80,15.1,33065,2846,449,5,540,0,C3,11,0.17,59,0.2,273931
1063,Petshop,102,25.0,64219,2658,570,7,242,1,C3,7,0.28,46,0.17,238209
1064,Petshop,74,25.0,64924,4080,471,6,96,1,C2,11,0.15,55,0.23,349629
1065,Petshop,84,25.0,36700,4527,529,7,40,1,ABC1,10,0.32,79,0.23,358110
1066,Petshop,106,25.0,53145,2780,353,5,9,1,C3,13,0.28,59,0.21,361437
1067,Petshop,69,13.5,39307,2688,531,7,165,0,D,7,0.17,55,0.18,271225
1068,Petshop,108,25.0,36476,4259,296,8,274,0,ABC1,5,0.17,72,0.21,416084
1069,Petshop,90,11.8,47643,2491,416,5,731,0,D,8,0.18,53,0.24,229010
1070,Petshop,76,17.5,56462,1932,590,6,2,1,C3,11,0.31,57,0.17,347084
1071,Petshop,63,19.7,39426,4681,598,3,182,1,C3,15,0.34,58,0.23,438579
1072,Petshop,78,23.4,38678,3591,546,6,71,1,D,10,0.22,35,0.19,418364
1073,Petshop,85,18.7,35769,3553,489,8,84,0,C3,10,0.28,50,0.18,299240
1074,Petshop,75,21.5,30893,2930,432,3,301,1,C2,14,0.23,69,0.17,384243
1075,Petshop,63,13.9,57760,4294,443,3,27,0,C3,5,0.19,40,0.17,345524
1076,Petshop,85,14.0,64460,2953,390,7,722,0,C3,1,0.26,55,0.2,278269
1077,Petshop,109,15.6,52198,2198,393,8,20,0,C3,4,0.17,59,0.17,330001
1078,Petshop,109,24.1,38829,2377,444,3,2,1,C3,6,0.15,59,0.24,301057
1079,Petshop,81,16.0,42571,3292,536,3,71,0,D,8,0.16,54,0.17,341232
1080,Petshop,91,18.7,43428,2167,523,7,409,0,D,8,0.32,49,0.17,227363
1081,Petshop,68,15.7,46969,4535,349,7,44,0,ABC1,7,0.17,90,0.17,295290
1082,Petshop,96,20.0,39124,2262,429,9,563,0,C2,13,0.2,69,0.17,380787
1083,Petshop,58,12.6,32434,3309,393,4,552,0,C3,3,0.16,58,0.24,209183
1084,Petshop,94,12.0,39447,1973,340,7,8,0,D,14,0.35,60,0.16,201319
1085,Petshop,101,19.5,47206,4734,305,6,209,0,C2,12,0.3,67,0.24,275563
1086,Petshop,59,8.3,39193,3705,327,6,20,0,D,4,0.27,53,0.17,217445
1087,Petshop,89,22.7,53807,2457,364,6,94,1,C2,6,0.25,70,0.18,508987
1088,Petshop,56,10.9,62469,2867,324,4,97,0,C3,13,0.26,44,0.24,300198
1089,Petshop,69,11.3,37550,3000,280,6,1,0,D,11,0.3,52,0.22,297870
1090,Petshop,108,22.4,25811,2757,473,2,60,1,D,4,0.26,35,0.19,350060
1091,Petshop,96,20.1,53842,3330,455,4,56,0,C3,6,0.34,71,0.17,248119
1092,Petshop,63,11.2,63546,2657,493,2,118,0,C3,9,0.23,46,0.21,384024
1093,Petshop,69,12.4,34545,3053,365,7,14,0,D,9,0.28,51,0.19,234310
1094,Petshop,71,21.9,55905,5241,358,4,74,1,C2,8,0.28,53,0.24,384028
1095,Petshop,100,23.4,55139,2970,458,3,253,1,ABC1,8,0.31,70,0.21,500062
1096,Petshop,56,10.1,46756,4932,276,6,4,0,C2,13,0.17,74,0.24,274628
1097,Petshop,68,9.1,64547,3195,313,3,149,0,D,10,0.23,35,0.23,213819
1098,Petshop,58,11.9,45625,4554,337,6,630,0,C3,12,0.26,47,0.22,229342
1099,Petshop,100,25.0,26695,5731,441,3,39,1,ABC1,9,0.34,77,0.2,272984
1100,Petshop,67,16.7,63148,3576,331,4,13,1,C3,4,0.23,59,0.23,215717
1101,Petshop,55,7.7,30475,3078,477,3,83,0,D,10,0.26,50,0.18,320466
1102,Petshop,75,11.3,31817,4008,436,6,240,0,C3,3,0.22,40,0.24,371819
1103,Petshop,106,18.3,40551,2703,299,5,217,0,C3,8,0.25,60,0.22,219144
1104,Petshop,76,10.4,59919,2318,496,6,24,0,D,11,0.21,52,0.23,415253
1105,Petshop,68,11.9,29599,1727,341,3,333,0,D,9,0.22,56,0.21,275934
1106,Petshop,72,11.1,34850,3839,338,5,145,0,D,11,0.2,55,0.22,275151
1107,Petshop,64,15.7,64244,6077,561,4,207,1,ABC1,4,0.22,72,0.21,271602
1108,Petshop,67,11.3,33088,2951,367,6,280,0,D,10,0.22,33,0.18,279066
1109,Petshop,68,25.0,30012,5823,513,8,41,1,ABC1,6,0.2,76,0.18,306681
1110,Petshop,89,18.7,40289,2510,512,3,2,0,C3,10,0.33,59,0.19,194707
1111,Petshop,66,19.3,30327,4584,469,7,82,1,C2,6,0.28,57,0.23,467438
1112,Petshop,56,6.8,41537,2703,547,7,31,0,D,10,0.2,50,0.2,285962
1113,Petshop,73,12.8,27459,3963,397,7,119,0,C2,13,0.25,63,0.21,197668
1114,Petshop,55,21.7,60775,4293,439,5,58,1,ABC1,3,0.35,70,0.21,308322
1115,Petshop,80,14.4,56248,4740,534,8,11,0,ABC1,13,0.31,87,0.22,279370
1116,Petshop,58,7.6,31005,1910,321,3,194,0,D,17,0.3,34,0.22,204101
1117,Petshop,71,15.4,56398,4043,353,8,278,0,C2,17,0.16,47,0.23,213906
1118,Petshop,62,12.7,59749,2617,386,5,82,0,C2,14,0.17,52,0.17,355025
1119,Petshop,91,13.8,38566,3801,292,4,103,0,C2,18,0.32,74,0.22,323083
1120,Petshop,70,15.3,36834,4243,438,6,47,0,C3,10,0.34,56,0.21,321455
1121,Petshop,106,20.5,56881,3001,450,4,8,0,D,16,0.16,62,0.21,283108
1122,Petshop,103,15.9,31357,3935,385,6,104,0,C3,8,0.21,55,0.18,397235
1123,Petshop,76,16.8,29602,4486,404,6,223,0,C3,12,0.15,63,0.21,271894
1124,Petshop,105,17.0,61714,2250,497,5,339,0,C2,10,0.29,63,0.18,248827
1125,Petshop,92,18.4,51146,5402,510,3,20,0,ABC1,1,0.34,61,0.22,427829
1126,Petshop,105,25.0,42016,2752,458,5,289,0,ABC1,10,0.19,78,0.23,310863
1127,Petshop,83,25.0,58237,4486,528,6,213,1,C2,4,0.16,49,0.22,276160
1128,Petshop,82,16.7,50122,5099,309,5,173,0,C2,14,0.18,74,0.17,368547
1129,Petshop,85,14.2,50745,2807,369,4,51,0,D,10,0.29,47,0.19,358954
1130,Petshop,98,22.3,42216,2845,451,4,343,0,ABC1,10,0.31,84,0.24,224631
1131,Petshop,93,13.7,55306,3060,445,3,446,0,D,5,0.23,58,0.2,229212
1132,Petshop,107,18.6,32844,2523,359,5,241,0,ABC1,7,0.2,80,0.18,395626
1133,Petshop,74,15.0,59530,2490,479,6,259,0,D,18,0.26,51,0.21,214061
1134,Petshop,80,19.2,60938,2233,425,4,587,1,C3,11,0.15,46,0.16,223315
1135,Petshop,104,19.4,59035,3194,303,4,158,0,ABC1,8,0.29,83,0.17,409281
1136,Petshop,89,22.3,55254,2629,415,6,11,1,D,5,0.2,62,0.2,310240
1137,Petshop,95,19.2,44854,3823,315,6,456,0,C3,10,0.21,64,0.16,303897
1138,Petshop,57,21.1,45458,2302,492,3,165,1,C3,10,0.32,56,0.22,377085
1139,Petshop,62,8.8,36070,3882,305,5,177,0,C3,10,0.29,57,0.18,239966
1140,Petshop,83,19.3,50392,2672,457,5,19,1,D,8,0.33,41,0.2,325095
1141,Petshop,91,16.7,26346,3681,273,6,351,0,D,8,0.28,62,0.2,301866
1142,Petshop,104,18.3,35616,2439,441,9,196,0,C2,10,0.21,72,0.23,363446
1143,Petshop,88,12.6,32171,1940,307,9,71,0,D,5,0.27,35,0.24,276660
1144,Petshop,91,22.2,44642,5114,277,5,101,0,ABC1,10,0.28,59,0.16,412282
1145,Petshop,102,25.0,42378,4525,412,5,188,1,C3,4,0.24,60,0.24,183169
1146,Petshop,83,14.2,64767,2698,360,9,512,0,C3,9,0.35,58,0.23,326262
1147,Petshop,101,19.7,49734,1650,399,7,679,1,D,2,0.23,43,0.22,302405
1148,Petshop,68,15.2,57588,4727,354,7,189,0,ABC1,17,0.23,73,0.22,239971
1149,Petshop,93,17.8,38612,3910,506,4,286,0,D,8,0.34,47,0.24,202532
1150,Petshop,97,15.1,52032,3596,282,5,179,0,D,4,0.29,48,0.21,154457
1151,Petshop,84,25.0,41608,3423,358,4,1000,1,C3,3,0.33,57,0.18,166890
1152,Petshop,70,12.8,37360,2330,421,5,117,0,C3,8,0.33,68,0.2,177265
1153,Petshop,58,21.5,35052,3732,466,6,74,1,C3,14,0.28,59,0.19,377246
1154,Petshop,100,25.0,52604,3717,552,3,24,1,ABC1,16,0.22,81,0.24,340951
1155,Petshop,98,17.4,38979,2926,332,2,672,0,C3,4,0.3,55,0.2,127569
1156,Petshop,78,14.8,41975,2548,499,5,448,0,C3,13,0.21,50,0.17,350824
1157,Petshop,89,13.1,55051,2469,356,6,4,0,D,17,0.21,49,0.23,324880
1158,Petshop,88,14.5,36714,4516,301,6,283,0,C3,5,0.17,49,0.2,241286
1159,Petshop,63,11.7,40458,3469,274,5,178,0,C3,12,0.34,55,0.18,183066
1160,Petshop,90,14.7,58725,3881,320,8,221,0,ABC1,13,0.19,62,0.18,449380
1161,Petshop,67,9.7,26524,4781,412,6,283,0,C2,4,0.21,50,0.22,201560
1162,Petshop,75,24.1,64616,5030,605,8,118,1,C2,15,0.3,78,0.18,500128
1163,Petshop,90,18.5,54626,5256,529,8,199,0,ABC1,9,0.31,74,0.18,402941
1164,Petshop,76,13.9,39915,3182,476,8,29,0,C2,14,0.25,59,0.23,510957
1165,Petshop,91,13.9,59995,2301,532,6,33,0,D,10,0.34,54,0.17,393894
1166,Petshop,98,20.9,39570,2343,427,6,1000,0,C3,8,0.17,64,0.2,212445
1167,Petshop,82,25.0,49270,2203,533,6,136,1,C3,11,0.19,62,0.2,271239
1168,Petshop,71,14.3,28043,3514,504,6,371,0,C3,10,0.24,63,0.23,201575
1169,Petshop,61,18.1,61400,2648,469,6,219,1,ABC1,12,0.2,61,0.18,488752
1170,Petshop,76,16.0,40577,3986,482,6,78,1,C2,7,0.35,69,0.2,282318
1171,Petshop,56,7.2,63732,3489,466,6,151,0,D,10,0.17,48,0.21,271010
1172,Petshop,70,23.1,56460,2632,375,7,240,1,ABC1,4,0.24,87,0.23,242222
1173,Petshop,91,16.2,37242,5824,448,8,119,0,ABC1,12,0.28,57,0.24,506209
1174,Petshop,69,19.6,61997,3656,351,5,51,1,C3,10,0.22,69,0.24,311964
1175,Petshop,59,11.3,28047,2170,439,7,114,0,C2,9,0.22,73,0.21,333937
1176,Petshop,103,16.9,48250,3732,436,4,413,0,C2,2,0.25,52,0.17,201628
1177,Petshop,84,11.8,28054,4692,522,7,22,0,C2,6,0.18,76,0.18,334431
1178,Petshop,59,12.6,27596,3788,299,6,39,0,C2,11,0.18,75,0.23,224030
1179,Petshop,56,8.3,25621,4145,493,6,904,0,C3,14,0.24,43,0.18,162198
1180,Petshop,88,13.6,47875,2345,309,8,47,0,C2,8,0.19,73,0.2,215956
1181,Petshop,109,18.1,48418,3736,452,5,541,0,C3,7,0.2,53,0.21,227282
1182,Petshop,59,14.0,45407,3707,466,6,12,1,ABC1,11,0.27,81,0.23,274186
1183,Petshop,93,15.2,62048,4677,341,4,293,0,C2,11,0.35,59,0.17,343792
1184,Petshop,104,16.0,45368,6198,384,7,28,0,ABC1,15,0.3,83,0.21,274411
1185,Petshop,59,9.2,42614,3282,455,5,158,0,C3,17,0.19,68,0.17,386520
1186,Petshop,84,9.9,50196,2757,333,5,499,0,D,9,0.21,52,0.23,184398
1187,Petshop,83,14.3,57117,4436,509,5,327,0,C3,5,0.2,41,0.2,252944
1188,Petshop,84,16.6,35558,2789,585,4,142,1,C3,12,0.21,48,0.18,409390
1189,Petshop,63,14.1,48227,3712,516,3,77,0,ABC1,9,0.24,65,0.24,577160
1190,Petshop,64,12.9,35223,4139,502,4,273,0,C3,4,0.23,60,0.17,291778
1191,Petshop,90,15.8,48878,4336,335,9,355,0,ABC1,2,0.33,52,0.2,295345
1192,Petshop,86,19.6,41056,3282,555,7,57,1,D,11,0.24,37,0.22,325308
1193,Petshop,109,25.0,49707,5021,499,4,34,1,C2,12,0.34,57,0.21,401590
1194,Petshop,85,25.0,47018,3567,394,5,0,1,C3,18,0.22,41,0.21,221055
1195,Petshop,97,19.3,26461,2211,534,3,19,0,C3,16,0.35,60,0.22,233359
1196,Petshop,61,14.4,53426,3895,326,3,213,0,ABC1,9,0.2,51,0.16,276139
1197,Petshop,101,17.9,51785,3058,502,5,37,0,C3,15,0.23,56,0.18,348325
1198,Petshop,58,12.3,45940,4684,383,5,143,0,C3,9,0.22,46,0.23,261989
1199,Petshop,62,12.7,26638,2467,467,9,339,0,C3,12,0.31,44,0.24,368328
1200,Petshop,83,25.0,35892,4024,580,6,525,1,ABC1,6,0.29,72,0.23,543497
1201,Tecnología,139,25.0,158633,8819,427,5,1000,0,ABC1,15,0.69,441,0.16,690261
1202,Tecnología,90,22.5,94931,8858,425,7,274,0,D,16,0.76,286,0.12,427543
1203,Tecnología,151,25.0,105510,7595,452,8,78,1,C2,6,0.67,350,0.13,899992
1204,Tecnología,112,21.1,72056,8245,448,6,107,0,C3,17,0.77,314,0.17,557012
1205,Tecnología,110,22.0,80033,7938,526,6,296,0,D,10,0.76,283,0.15,656739
1206,Tecnología,146,22.1,89353,6949,350,5,876,0,D,4,0.65,276,0.17,391590
1207,Tecnología,147,23.1,72732,8749,423,8,101,0,D,6,0.77,289,0.13,462986
1208,Tecnología,162,25.0,140998,5303,533,6,37,0,C3,10,0.73,309,0.16,488357
1209,Tecnología,145,25.0,122053,8363,518,7,186,0,ABC1,8,0.63,374,0.15,591117
1210,Tecnología,140,23.1,120578,7564,462,7,71,0,D,17,0.84,286,0.18,797003
1211,Tecnología,149,25.0,159878,9422,525,6,509,1,C3,12,0.69,379,0.16,563802
1212,Tecnología,147,25.0,143227,11011,350,5,714,0,C3,16,0.76,381,0.17,401942
1213,Tecnología,160,25.0,155259,8193,487,6,92,1,C3,14,0.77,306,0.13,662667
1214,Tecnología,121,25.0,110736,8577,607,3,327,1,ABC1,8,0.77,356,0.16,926541
1215,Tecnología,101,20.3,125525,9091,353,4,462,0,C3,7,0.67,351,0.14,556990
1216,Tecnología,89,21.8,90240,6276,435,6,228,0,C3,13,0.65,356,0.13,516722
1217,Tecnología,143,25.0,89141,11188,527,5,100,1,C3,17,0.77,354,0.17,550911
1218,Tecnología,114,25.0,71036,11450,388,6,454,1,C2,9,0.67,377,0.16,428288
1219,Tecnología,129,25.0,123472,10178,381,3,446,1,C2,6,0.84,427,0.14,629794
1220,Tecnología,90,22.0,85363,6248,583,9,647,1,D,9,0.69,317,0.18,792729
1221,Tecnología,139,23.0,126027,7718,516,8,1,0,D,10,0.82,332,0.13,582774
1222,Tecnología,98,19.3,157565,6549,487,5,17,0,D,9,0.81,259,0.15,832194
1223,Tecnología,149,25.0,71329,8363,514,3,1,0,C3,8,0.8,357,0.14,814259
1224,Tecnología,118,25.0,71504,8742,526,6,11,1,ABC1,9,0.66,444,0.14,827457
1225,Tecnología,96,18.8,88054,5305,416,6,50,0,C3,9,0.69,365,0.15,499747
1226,Tecnología,101,22.9,148197,5485,396,6,80,1,D,17,0.62,272,0.13,697909
1227,Tecnología,115,22.6,71183,7715,549,4,37,0,C3,8,0.77,351,0.17,599791
1228,Tecnología,114,25.0,72307,11234,513,4,679,0,ABC1,6,0.72,465,0.18,690282
1229,Tecnología,86,25.0,83900,14514,542,5,293,1,ABC1,14,0.78,365,0.17,1114908
1230,Tecnología,158,25.0,84380,11379,519,3,82,1,C3,9,0.77,352,0.18,496458
1231,Tecnología,149,25.0,88447,14630,343,5,181,0,ABC1,11,0.76,432,0.12,661434
1232,Tecnología,136,25.0,127898,6052,454,5,247,0,C2,14,0.73,399,0.12,723623
1233,Tecnología,113,25.0,88393,10805,547,5,83,1,C3,4,0.69,296,0.17,601081
1234,Tecnología,137,25.0,121841,11126,485,6,93,0,C2,10,0.61,403,0.15,730269
1235,Tecnología,99,25.0,115621,9748,368,7,23,0,C3,5,0.64,296,0.15,459949
1236,Tecnología,90,23.7,82984,7944,461,4,324,1,D,10,0.75,310,0.14,623744
1237,Tecnología,151,25.0,104906,7416,387,3,6,0,C3,4,0.61,339,0.15,695533
1238,Tecnología,115,21.8,99788,5356,550,6,193,1,D,7,0.72,312,0.17,603030
1239,Tecnología,100,25.0,94486,11256,377,8,504,0,C3,15,0.61,320,0.16,334462
1240,Tecnología,96,17.4,117694,6457,521,5,492,0,D,5,0.79,318,0.15,678665
1241,Tecnología,125,22.2,93584,8923,556,5,36,1,D,10,0.71,329,0.18,415436
1242,Tecnología,112,23.5,92633,8040,346,2,387,0,D,11,0.78,300,0.16,384125
1243,Tecnología,157,23.0,100792,8794,509,4,196,0,D,7,0.8,281,0.18,693352
1244,Tecnología,118,22.9,153485,6308,526,5,72,0,D,11,0.64,259,0.13,622941
1245,Tecnología,92,25.0,95894,9503,529,6,25,1,C3,10,0.84,310,0.16,540026
1246,Tecnología,105,21.4,162753,4693,452,8,460,0,D,16,0.83,328,0.14,480465
1247,Tecnología,92,25.0,145999,6952,507,4,312,0,C3,14,0.8,285,0.12,460812
1248,Tecnología,160,25.0,75544,7172,540,6,56,1,C2,7,0.69,392,0.18,970446
1249,Tecnología,114,25.0,89948,8466,346,4,150,0,ABC1,14,0.65,458,0.16,544887
1250,Tecnología,97,22.8,118948,4876,403,4,839,1,D,11,0.69,336,0.18,338705
1251,Tecnología,160,25.0,136310,9425,539,5,995,1,C2,9,0.6,346,0.13,585393
1252,Tecnología,118,25.0,131361,5820,462,6,362,1,C3,8,0.64,291,0.16,766528
1253,Tecnología,163,25.0,79627,10054,474,3,90,1,C3,12,0.79,310,0.16,663557
1254,Tecnología,153,25.0,127460,6506,566,7,25,1,C3,12,0.75,351,0.14,625097
1255,Tecnología,100,20.4,101930,9770,522,9,124,0,C3,15,0.73,355,0.18,541397
1256,Tecnología,109,25.0,85567,8941,494,5,308,1,C3,7,0.65,344,0.16,794210
1257,Tecnología,100,22.2,70561,8408,529,5,36,0,C2,2,0.63,347,0.15,727221
1258,Tecnología,132,23.7,156358,5271,348,7,41,0,D,9,0.8,293,0.16,553596
1259,Tecnología,137,25.0,147610,9374,564,4,713,1,C3,11,0.69,306,0.15,397549
1260,Tecnología,151,25.0,112804,9221,531,5,276,0,C3,7,0.76,385,0.15,564955
1261,Tecnología,151,22.5,158304,5172,525,4,229,0,D,6,0.79,326,0.13,465716
1262,Tecnología,106,21.9,106906,8055,546,5,220,0,D,7,0.85,309,0.13,574494
1263,Tecnología,148,25.0,91416,7252,453,8,81,0,ABC1,10,0.63,410,0.16,992440
1264,Tecnología,122,21.9,73964,7387,436,3,332,0,D,13,0.7,269,0.15,628808
1265,Tecnología,157,25.0,144514,6735,605,3,46,1,C2,11,0.73,391,0.14,621847
1266,Tecnología,106,25.0,104980,8147,436,5,8,0,C3,14,0.82,337,0.16,745857
1267,Tecnología,87,20.1,106303,8854,436,5,475,0,C3,8,0.6,276,0.17,435374
1268,Tecnología,147,25.0,110924,11095,529,8,1000,0,C3,5,0.79,324,0.18,405944
1269,Tecnología,152,25.0,156709,8819,431,5,365,0,C3,9,0.63,342,0.18,578485
1270,Tecnología,93,25.0,133056,10168,538,5,26,1,C3,9,0.61,309,0.14,826366
1271,Tecnología,100,25.0,127783,9817,384,4,630,1,ABC1,2,0.75,491,0.17,764220
1272,Tecnología,115,25.0,111751,6721,403,6,106,0,C3,18,0.74,368,0.12,500857
1273,Tecnología,112,22.5,153060,9562,421,4,170,0,D,15,0.64,276,0.13,384637
1274,Tecnología,126,25.0,118382,12899,368,4,20,1,ABC1,11,0.68,436,0.17,856536
1275,Tecnología,158,25.0,125805,9308,345,5,50,0,C3,14,0.7,285,0.17,438869
1276,Tecnología,129,25.0,70324,11286,540,6,51,1,C2,8,0.71,342,0.14,554311
1277,Tecnología,115,25.0,92466,6580,485,4,534,0,C3,5,0.66,304,0.13,467877
1278,Tecnología,141,25.0,116203,7807,474,7,161,0,C3,10,0.67,293,0.12,633928
1279,Tecnología,89,23.1,87827,8537,493,2,53,1,D,10,0.72,272,0.15,748109
1280,Tecnología,153,23.6,141945,6327,498,9,682,1,D,12,0.73,320,0.15,689983
1281,Tecnología,95,24.9,72810,6120,395,2,43,0,C3,6,0.84,362,0.15,639443
1282,Tecnología,164,22.9,129706,8125,410,4,153,0,D,12,0.7,301,0.15,447436
1283,Tecnología,143,25.0,108605,7759,480,6,217,1,C3,11,0.77,298,0.17,874084
1284,Tecnología,139,24.7,83051,8609,440,5,90,0,C3,5,0.71,300,0.14,458373
1285,Tecnología,105,22.3,155963,8517,546,3,285,0,D,8,0.69,336,0.15,660948
1286,Tecnología,132,25.0,85605,12834,350,5,99,0,C2,6,0.65,346,0.16,812647
1287,Tecnología,105,25.0,150864,8110,386,7,59,1,C2,8,0.64,367,0.16,912010
1288,Tecnología,88,24.3,155567,9441,528,7,384,0,C3,12,0.64,324,0.17,758902
1289,Tecnología,116,25.0,132791,6075,479,5,40,0,C2,9,0.65,350,0.17,783460
1290,Tecnología,97,25.0,142679,10008,481,5,584,0,ABC1,6,0.64,402,0.14,464912
1291,Tecnología,142,21.3,128202,8756,482,6,57,1,D,2,0.77,297,0.17,744025
1292,Tecnología,161,25.0,81564,9871,535,7,446,0,C3,3,0.79,335,0.14,773907
1293,Tecnología,144,25.0,142363,7237,543,5,168,0,ABC1,4,0.69,400,0.16,532684
1294,Tecnología,113,25.0,124825,11258,421,3,7,0,ABC1,2,0.64,410,0.17,843615
1295,Tecnología,131,25.0,158644,11782,432,7,229,1,C2,14,0.63,359,0.14,622611
1296,Tecnología,143,25.0,163977,8631,352,7,68,0,C3,5,0.78,362,0.14,680005
1297,Tecnología,148,25.0,133271,11247,501,6,601,1,C2,8,0.7,345,0.15,639239
1298,Tecnología,155,25.0,110691,9642,482,7,527,1,C2,14,0.79,345,0.17,468637
1299,Tecnología,134,25.0,118095,11204,500,6,214,0,C2,16,0.72,363,0.14,748598
1300,Tecnología,147,25.0,87830,6253,542,5,443,0,C3,5,0.78,326,0.13,474752
1301,Tecnología,87,21.9,80006,8263,524,5,282,1,D,9,0.84,285,0.13,716449
1302,Tecnología,146,25.0,125034,10748,520,5,7,0,C3,4,0.82,318,0.18,825968
1303,Tecnología,100,24.1,109642,13937,451,6,18,0,ABC1,11,0.7,392,0.12,692455
1304,Tecnología,106,25.0,130687,12897,514,6,138,1,ABC1,8,0.72,449,0.16,797470
1305,Tecnología,147,25.0,147681,5261,486,8,59,0,C3,7,0.69,334,0.14,878827
1306,Tecnología,92,25.0,121420,10989,368,9,213,0,ABC1,4,0.84,442,0.15,785667
1307,Tecnología,159,25.0,75580,6928,425,6,244,1,C3,2,0.82,290,0.13,680428
1308,Tecnología,86,25.0,71108,13045,464,6,108,1,ABC1,11,0.71,400,0.13,1130168
1309,Tecnología,92,21.8,116728,7982,507,4,4,0,C2,5,0.67,334,0.17,718385
1310,Tecnología,109,23.7,134658,9053,532,6,311,1,D,7,0.81,256,0.17,606861
1311,Tecnología,117,25.0,127638,7739,553,7,1000,1,C2,11,0.76,416,0.14,605096
1312,Tecnología,117,25.0,126333,11368,455,8,423,1,C3,10,0.64,309,0.15,569723
1313,Tecnología,101,25.0,163210,9272,454,5,220,1,C2,14,0.68,360,0.16,703547
1314,Tecnología,100,25.0,127841,9295,478,7,259,1,ABC1,7,0.68,443,0.13,730011
1315,Tecnología,101,25.0,105943,12426,533,6,105,1,ABC1,12,0.79,452,0.16,924885
1316,Tecnología,152,23.1,123186,9192,429,7,442,0,D,17,0.78,342,0.13,603096
